KCPL,DateTime,DayOfWeek,Year,Quarter,IsWeekend,Month,DayNumber_Year,DayNumber_Week,DayOfYear,Hour,Minute,WeekNumber,temperature_f,weather_code
1717.025,2016-12-23 10:00:00,Friday,2016,4,0,12,23,4,358,10,0,51,26.959099,2
1752.649,2016-12-23 11:00:00,Friday,2016,4,0,12,23,4,358,11,0,51,23.809101,3
1848.672,2016-12-23 12:00:00,Friday,2016,4,0,12,23,4,358,12,0,51,20.029099,3
1960.341,2016-12-23 13:00:00,Friday,2016,4,0,12,23,4,358,13,0,51,17.869099,3
2069.603,2016-12-23 14:00:00,Friday,2016,4,0,12,23,4,358,14,0,51,15.709101,3
2104.119,2016-12-23 15:00:00,Friday,2016,4,0,12,23,4,358,15,0,51,13.9991,1
2155.683,2016-12-23 16:00:00,Friday,2016,4,0,12,23,4,358,16,0,51,11.8391,0
2168.995,2016-12-23 17:00:00,Friday,2016,4,0,12,23,4,358,17,0,51,10.4890995,1
2154.992,2016-12-23 18:00:00,Friday,2016,4,0,12,23,4,358,18,0,51,9.229099,2
2121.108,2016-12-23 19:00:00,Friday,2016,4,0,12,23,4,358,19,0,51,8.5091,2
2048.56,2016-12-23 20:00:00,Friday,2016,4,0,12,23,4,358,20,0,51,7.5191,0
1939.769,2016-12-23 21:00:00,Friday,2016,4,0,12,23,4,358,21,0,51,6.4390984,2
1883.632,2016-12-23 22:00:00,Friday,2016,4,0,12,23,4,358,22,0,51,5.719101,3
1876.395,2016-12-23 23:00:00,Friday,2016,4,0,12,23,4,358,23,0,51,6.2591,3
2024.143,2016-12-24 00:00:00,Saturday,2016,4,0,12,24,5,359,0,0,51,6.7091007,3
2036.841,2016-12-24 01:00:00,Saturday,2016,4,0,12,24,5,359,1,0,51,6.1691017,3
2008.005,2016-12-24 02:00:00,Saturday,2016,4,0,12,24,5,359,2,0,51,7.7890987,3
1983.005,2016-12-24 03:00:00,Saturday,2016,4,0,12,24,5,359,3,0,51,13.729099,3
1927.053,2016-12-24 04:00:00,Saturday,2016,4,0,12,24,5,359,4,0,51,21.9191,3
1825.991,2016-12-24 05:00:00,Saturday,2016,4,0,12,24,5,359,5,0,51,25.4291,3
1739.104,2016-12-24 06:00:00,Saturday,2016,4,0,12,24,5,359,6,0,51,27.2291,2
1658.798,2016-12-24 07:00:00,Saturday,2016,4,0,12,24,5,359,7,0,51,26.959099,2
1617.486,2016-12-24 08:00:00,Saturday,2016,4,0,12,24,5,359,8,0,51,26.1491,1
1599.916,2016-12-24 09:00:00,Saturday,2016,4,0,12,24,5,359,9,0,51,23.5391,1
1594.584,2016-12-24 10:00:00,Saturday,2016,4,0,12,24,5,359,10,0,51,19.309101,1
1611.903,2016-12-24 11:00:00,Saturday,2016,4,0,12,24,5,359,11,0,51,13.9991,0
1667.97,2016-12-24 12:00:00,Saturday,2016,4,0,12,24,5,359,12,0,51,11.0291,1
1744.072,2016-12-24 13:00:00,Saturday,2016,4,0,12,24,5,359,13,0,51,9.7691,2
1826.063,2016-12-24 14:00:00,Saturday,2016,4,0,12,24,5,359,14,0,51,9.9491005,3
1885.444,2016-12-24 15:00:00,Saturday,2016,4,0,12,24,5,359,15,0,51,9.8591,71
1933.378,2016-12-24 16:00:00,Saturday,2016,4,0,12,24,5,359,16,0,51,10.129101,71
1937.58,2016-12-24 17:00:00,Saturday,2016,4,0,12,24,5,359,17,0,51,9.4991,3
1925.908,2016-12-24 18:00:00,Saturday,2016,4,0,12,24,5,359,18,0,51,9.319099,3
1895.894,2016-12-24 19:00:00,Saturday,2016,4,0,12,24,5,359,19,0,51,8.959101,71
1856.012,2016-12-24 20:00:00,Saturday,2016,4,0,12,24,5,359,20,0,51,8.2390995,71
1847.485,2016-12-24 21:00:00,Saturday,2016,4,0,12,24,5,359,21,0,51,7.6091003,71
1830.284,2016-12-24 22:00:00,Saturday,2016,4,0,12,24,5,359,22,0,51,6.889099,71
1827.449,2016-12-24 23:00:00,Saturday,2016,4,0,12,24,5,359,23,0,51,5.9890995,3
1905.239,2016-12-25 00:00:00,Sunday,2016,4,1,12,25,6,360,0,0,51,5.809101,3
1893.687,2016-12-25 01:00:00,Sunday,2016,4,1,12,25,6,360,1,0,51,6.2591,3
1868.446,2016-12-25 02:00:00,Sunday,2016,4,1,12,25,6,360,2,0,51,6.889099,3
1857.135,2016-12-25 03:00:00,Sunday,2016,4,1,12,25,6,360,3,0,51,8.3291,3
1831.92,2016-12-25 04:00:00,Sunday,2016,4,1,12,25,6,360,4,0,51,9.7691,3
1786.462,2016-12-25 05:00:00,Sunday,2016,4,1,12,25,6,360,5,0,51,11.119099,3
1717.464,2016-12-25 06:00:00,Sunday,2016,4,1,12,25,6,360,6,0,51,12.379101,3
1648.957,2016-12-25 07:00:00,Sunday,2016,4,1,12,25,6,360,7,0,51,13.2791,3
1597.267,2016-12-25 08:00:00,Sunday,2016,4,1,12,25,6,360,8,0,51,13.0991,3
1577.895,2016-12-25 09:00:00,Sunday,2016,4,1,12,25,6,360,9,0,51,12.559101,3
1558.868,2016-12-25 10:00:00,Sunday,2016,4,1,12,25,6,360,10,0,51,11.0291,1
1562.409,2016-12-25 11:00:00,Sunday,2016,4,1,12,25,6,360,11,0,51,8.959101,0
1588.312,2016-12-25 12:00:00,Sunday,2016,4,1,12,25,6,360,12,0,51,7.3391,0
1629.907,2016-12-25 13:00:00,Sunday,2016,4,1,12,25,6,360,13,0,51,6.1691017,0
1682.038,2016-12-25 14:00:00,Sunday,2016,4,1,12,25,6,360,14,0,51,4.7290993,0
1707.361,2016-12-25 15:00:00,Sunday,2016,4,1,12,25,6,360,15,0,51,3.6490993,0
1720.232,2016-12-25 16:00:00,Sunday,2016,4,1,12,25,6,360,16,0,51,2.3890991,0
1698.447,2016-12-25 17:00:00,Sunday,2016,4,1,12,25,6,360,17,0,51,1.0390987,0
1659.332,2016-12-25 18:00:00,Sunday,2016,4,1,12,25,6,360,18,0,51,-0.13089752,0
1610.185,2016-12-25 19:00:00,Sunday,2016,4,1,12,25,6,360,19,0,51,-0.85089874,0
1579.301,2016-12-25 20:00:00,Sunday,2016,4,1,12,25,6,360,20,0,51,-2.200901,0
1566.122,2016-12-25 21:00:00,Sunday,2016,4,1,12,25,6,360,21,0,51,-3.3708992,0
1559.749,2016-12-25 22:00:00,Sunday,2016,4,1,12,25,6,360,22,0,51,-4.270897,0
1618.611,2016-12-25 23:00:00,Sunday,2016,4,1,12,25,6,360,23,0,51,-4.900902,0
1706.195,2016-12-26 00:00:00,Monday,2016,4,0,12,26,0,361,0,0,52,-5.3508987,0
1700.084,2016-12-26 01:00:00,Monday,2016,4,0,12,26,0,361,1,0,52,-6.1609,0
1702.732,2016-12-26 02:00:00,Monday,2016,4,0,12,26,0,361,2,0,52,-4.0009003,0
1688.047,2016-12-26 03:00:00,Monday,2016,4,0,12,26,0,361,3,0,52,2.4791012,0
1666.059,2016-12-26 04:00:00,Monday,2016,4,0,12,26,0,361,4,0,52,7.969099,0
1608.517,2016-12-26 05:00:00,Monday,2016,4,0,12,26,0,361,5,0,52,10.7591,0
1531.9,2016-12-26 06:00:00,Monday,2016,4,0,12,26,0,361,6,0,52,12.8291,0
1464.445,2016-12-26 07:00:00,Monday,2016,4,0,12,26,0,361,7,0,52,13.819099,0
1428.621,2016-12-26 08:00:00,Monday,2016,4,0,12,26,0,361,8,0,52,14.719099,0
1417.606,2016-12-26 09:00:00,Monday,2016,4,0,12,26,0,361,9,0,52,14.899099,0
1422.984,2016-12-26 10:00:00,Monday,2016,4,0,12,26,0,361,10,0,52,13.729099,0
1440.799,2016-12-26 11:00:00,Monday,2016,4,0,12,26,0,361,11,0,52,11.299099,0
1498.772,2016-12-26 12:00:00,Monday,2016,4,0,12,26,0,361,12,0,52,8.3291,0
1581.252,2016-12-26 13:00:00,Monday,2016,4,0,12,26,0,361,13,0,52,5.5390987,0
1655.343,2016-12-26 14:00:00,Monday,2016,4,0,12,26,0,361,14,0,52,3.469101,0
1692.176,2016-12-26 15:00:00,Monday,2016,4,0,12,26,0,361,15,0,52,1.6691017,0
1740.558,2016-12-26 16:00:00,Monday,2016,4,0,12,26,0,361,16,0,52,0.04909897,0
1760.965,2016-12-26 17:00:00,Monday,2016,4,0,12,26,0,361,17,0,52,-1.1208992,0
1757.232,2016-12-26 18:00:00,Monday,2016,4,0,12,26,0,361,18,0,52,-2.200901,0
1730.189,2016-12-26 19:00:00,Monday,2016,4,0,12,26,0,361,19,0,52,-3.1008987,0
1690.502,2016-12-26 20:00:00,Monday,2016,4,0,12,26,0,361,20,0,52,-3.8209,0
1664.297,2016-12-26 21:00:00,Monday,2016,4,0,12,26,0,361,21,0,52,-4.540901,0
1665.787,2016-12-26 22:00:00,Monday,2016,4,0,12,26,0,361,22,0,52,-5.1708984,0
1724.184,2016-12-26 23:00:00,Monday,2016,4,0,12,26,0,361,23,0,52,-5.8008995,0
1931.208,2016-12-27 00:00:00,Tuesday,2016,4,0,12,27,1,362,0,0,52,-6.4309006,0
1985.088,2016-12-27 01:00:00,Tuesday,2016,4,0,12,27,1,362,1,0,52,-6.790901,0
1987.631,2016-12-27 02:00:00,Tuesday,2016,4,0,12,27,1,362,2,0,52,-4.7208977,0
1977.458,2016-12-27 03:00:00,Tuesday,2016,4,0,12,27,1,362,3,0,52,3.469101,0
1923.709,2016-12-27 04:00:00,Tuesday,2016,4,0,12,27,1,362,4,0,52,10.6691,1
1815.985,2016-12-27 05:00:00,Tuesday,2016,4,0,12,27,1,362,5,0,52,14.3591,1
1717.101,2016-12-27 06:00:00,Tuesday,2016,4,0,12,27,1,362,6,0,52,16.1591,2
1664.195,2016-12-27 07:00:00,Tuesday,2016,4,0,12,27,1,362,7,0,52,16.789099,2
1651.011,2016-12-27 08:00:00,Tuesday,2016,4,0,12,27,1,362,8,0,52,17.059101,2
1652.923,2016-12-27 09:00:00,Tuesday,2016,4,0,12,27,1,362,9,0,52,16.969099,2
1659.48,2016-12-27 10:00:00,Tuesday,2016,4,0,12,27,1,362,10,0,52,16.0691,1
1716.891,2016-12-27 11:00:00,Tuesday,2016,4,0,12,27,1,362,11,0,52,13.819099,0
1822.012,2016-12-27 12:00:00,Tuesday,2016,4,0,12,27,1,362,12,0,52,10.8491,0
1977.84,2016-12-27 13:00:00,Tuesday,2016,4,0,12,27,1,362,13,0,52,7.6091003,0
2076.056,2016-12-27 14:00:00,Tuesday,2016,4,0,12,27,1,362,14,0,52,4.9990997,0
2055.313,2016-12-27 15:00:00,Tuesday,2016,4,0,12,27,1,362,15,0,52,3.1991005,0
1988.38,2016-12-27 16:00:00,Tuesday,2016,4,0,12,27,1,362,16,0,52,1.759098,0
1929.787,2016-12-27 17:00:00,Tuesday,2016,4,0,12,27,1,362,17,0,52,1.0390987,0
1889.605,2016-12-27 18:00:00,Tuesday,2016,4,0,12,27,1,362,18,0,52,0.22910118,0
1873.128,2016-12-27 19:00:00,Tuesday,2016,4,0,12,27,1,362,19,0,52,-0.5808983,0
1832.287,2016-12-27 20:00:00,Tuesday,2016,4,0,12,27,1,362,20,0,52,-1.2108994,0
1790.474,2016-12-27 21:00:00,Tuesday,2016,4,0,12,27,1,362,21,0,52,-1.030899,0
1762.585,2016-12-27 22:00:00,Tuesday,2016,4,0,12,27,1,362,22,0,52,-1.3008995,0
1787.911,2016-12-27 23:00:00,Tuesday,2016,4,0,12,27,1,362,23,0,52,-1.6609001,0
1984.417,2016-12-28 00:00:00,Wednesday,2016,4,0,12,28,2,363,0,0,52,-1.9309006,0
2070.141,2016-12-28 01:00:00,Wednesday,2016,4,0,12,28,2,363,1,0,52,-2.200901,0
2079.031,2016-12-28 02:00:00,Wednesday,2016,4,0,12,28,2,363,2,0,52,-0.7609024,0
2050.274,2016-12-28 03:00:00,Wednesday,2016,4,0,12,28,2,363,3,0,52,6.0790977,0
1989.46,2016-12-28 04:00:00,Wednesday,2016,4,0,12,28,2,363,4,0,52,12.469099,0
1889.178,2016-12-28 05:00:00,Wednesday,2016,4,0,12,28,2,363,5,0,52,15.979099,0
1787.306,2016-12-28 06:00:00,Wednesday,2016,4,0,12,28,2,363,6,0,52,17.869099,0
1722.735,2016-12-28 07:00:00,Wednesday,2016,4,0,12,28,2,363,7,0,52,18.4991,0
1700.607,2016-12-28 08:00:00,Wednesday,2016,4,0,12,28,2,363,8,0,52,19.309101,0
1702.702,2016-12-28 09:00:00,Wednesday,2016,4,0,12,28,2,363,9,0,52,19.3991,1
1703.182,2016-12-28 10:00:00,Wednesday,2016,4,0,12,28,2,363,10,0,52,18.7691,2
1735.316,2016-12-28 11:00:00,Wednesday,2016,4,0,12,28,2,363,11,0,52,16.6991,3
1837.338,2016-12-28 12:00:00,Wednesday,2016,4,0,12,28,2,363,12,0,52,13.369099,2
1986.551,2016-12-28 13:00:00,Wednesday,2016,4,0,12,28,2,363,13,0,52,10.8491,2
2057.309,2016-12-28 14:00:00,Wednesday,2016,4,0,12,28,2,363,14,0,52,9.319099,3
2029.597,2016-12-28 15:00:00,Wednesday,2016,4,0,12,28,2,363,15,0,52,7.969099,3
1982.516,2016-12-28 16:00:00,Wednesday,2016,4,0,12,28,2,363,16,0,52,6.9790993,3
1949.051,2016-12-28 17:00:00,Wednesday,2016,4,0,12,28,2,363,17,0,52,5.8990993,3
1887.557,2016-12-28 18:00:00,Wednesday,2016,4,0,12,28,2,363,18,0,52,5.4491005,3
1845.04,2016-12-28 19:00:00,Wednesday,2016,4,0,12,28,2,363,19,0,52,5.809101,3
1818.903,2016-12-28 20:00:00,Wednesday,2016,4,0,12,28,2,363,20,0,52,5.8990993,3
1794.983,2016-12-28 21:00:00,Wednesday,2016,4,0,12,28,2,363,21,0,52,5.8990993,3
1789.166,2016-12-28 22:00:00,Wednesday,2016,4,0,12,28,2,363,22,0,52,5.4491005,71
1823.505,2016-12-28 23:00:00,Wednesday,2016,4,0,12,28,2,363,23,0,52,5.179098,71
1997.224,2016-12-29 00:00:00,Thursday,2016,4,0,12,29,3,364,0,0,52,5.179098,73
2054.67,2016-12-29 01:00:00,Thursday,2016,4,0,12,29,3,364,1,0,52,5.9890995,71
2036.058,2016-12-29 02:00:00,Thursday,2016,4,0,12,29,3,364,2,0,52,7.5191,71
1999.37,2016-12-29 03:00:00,Thursday,2016,4,0,12,29,3,364,3,0,52,11.6591,71
1936.909,2016-12-29 04:00:00,Thursday,2016,4,0,12,29,3,364,4,0,52,14.629101,1
1835.012,2016-12-29 05:00:00,Thursday,2016,4,0,12,29,3,364,5,0,52,16.6091,1
1732.722,2016-12-29 06:00:00,Thursday,2016,4,0,12,29,3,364,6,0,52,18.4091,2
1691.563,2016-12-29 07:00:00,Thursday,2016,4,0,12,29,3,364,7,0,52,20.029099,2
1668.425,2016-12-29 08:00:00,Thursday,2016,4,0,12,29,3,364,8,0,52,20.9291,2
1665.936,2016-12-29 09:00:00,Thursday,2016,4,0,12,29,3,364,9,0,52,20.2091,0
1682.939,2016-12-29 10:00:00,Thursday,2016,4,0,12,29,3,364,10,0,52,18.4091,0
1729.959,2016-12-29 11:00:00,Thursday,2016,4,0,12,29,3,364,11,0,52,15.979099,0
1833.98,2016-12-29 12:00:00,Thursday,2016,4,0,12,29,3,364,12,0,52,13.729099,0
1974.788,2016-12-29 13:00:00,Thursday,2016,4,0,12,29,3,364,13,0,52,11.479099,0
2063.453,2016-12-29 14:00:00,Thursday,2016,4,0,12,29,3,364,14,0,52,9.4091,1
2049.534,2016-12-29 15:00:00,Thursday,2016,4,0,12,29,3,364,15,0,52,7.969099,1
2016.714,2016-12-29 16:00:00,Thursday,2016,4,0,12,29,3,364,16,0,52,6.7091007,0
1990.899,2016-12-29 17:00:00,Thursday,2016,4,0,12,29,3,364,17,0,52,5.179098,1
1966.695,2016-12-29 18:00:00,Thursday,2016,4,0,12,29,3,364,18,0,52,4.0091,2
1941.765,2016-12-29 19:00:00,Thursday,2016,4,0,12,29,3,364,19,0,52,3.2890987,1
1920.296,2016-12-29 20:00:00,Thursday,2016,4,0,12,29,3,364,20,0,52,3.0191002,2
1889.693,2016-12-29 21:00:00,Thursday,2016,4,0,12,29,3,364,21,0,52,2.5691013,2
1880.018,2016-12-29 22:00:00,Thursday,2016,4,0,12,29,3,364,22,0,52,2.299099,2
1908.616,2016-12-29 23:00:00,Thursday,2016,4,0,12,29,3,364,23,0,52,3.469101,3
2068.519,2016-12-30 00:00:00,Friday,2016,4,0,12,30,4,365,0,0,52,4.2790985,3
2105.586,2016-12-30 01:00:00,Friday,2016,4,0,12,30,4,365,1,0,52,4.0091,3
2098.742,2016-12-30 02:00:00,Friday,2016,4,0,12,30,4,365,2,0,52,6.889099,3
2076.669,2016-12-30 03:00:00,Friday,2016,4,0,12,30,4,365,3,0,52,12.289099,71
2027.684,2016-12-30 04:00:00,Friday,2016,4,0,12,30,4,365,4,0,52,15.709101,71
1928.229,2016-12-30 05:00:00,Friday,2016,4,0,12,30,4,365,5,0,52,18.139101,71
1829.883,2016-12-30 06:00:00,Friday,2016,4,0,12,30,4,365,6,0,52,19.7591,71
1762.419,2016-12-30 07:00:00,Friday,2016,4,0,12,30,4,365,7,0,52,19.9391,71
1715.054,2016-12-30 08:00:00,Friday,2016,4,0,12,30,4,365,8,0,52,20.5691,71
1688.397,2016-12-30 09:00:00,Friday,2016,4,0,12,30,4,365,9,0,52,21.0191,3
1688.368,2016-12-30 10:00:00,Friday,2016,4,0,12,30,4,365,10,0,52,20.5691,1
1733.547,2016-12-30 11:00:00,Friday,2016,4,0,12,30,4,365,11,0,52,18.8591,2
1854.993,2016-12-30 12:00:00,Friday,2016,4,0,12,30,4,365,12,0,52,16.969099,2
1979.264,2016-12-30 13:00:00,Friday,2016,4,0,12,30,4,365,13,0,52,15.3491,2
2070.417,2016-12-30 14:00:00,Friday,2016,4,0,12,30,4,365,14,0,52,14.719099,2
2089.196,2016-12-30 15:00:00,Friday,2016,4,0,12,30,4,365,15,0,52,13.0091,1
2077.335,2016-12-30 16:00:00,Friday,2016,4,0,12,30,4,365,16,0,52,12.0191,1
2024.275,2016-12-30 17:00:00,Friday,2016,4,0,12,30,4,365,17,0,52,12.289099,3
1974.614,2016-12-30 18:00:00,Friday,2016,4,0,12,30,4,365,18,0,52,12.7390995,71
1941.281,2016-12-30 19:00:00,Friday,2016,4,0,12,30,4,365,19,0,52,13.0991,73
1900.583,2016-12-30 20:00:00,Friday,2016,4,0,12,30,4,365,20,0,52,13.459101,71
1854.518,2016-12-30 21:00:00,Friday,2016,4,0,12,30,4,365,21,0,52,13.9091,71
1824.081,2016-12-30 22:00:00,Friday,2016,4,0,12,30,4,365,22,0,52,14.0891,71
1839.132,2016-12-30 23:00:00,Friday,2016,4,0,12,30,4,365,23,0,52,9.8591,1
1989.663,2016-12-31 00:00:00,Saturday,2016,4,0,12,31,5,366,0,0,52,7.4291,0
1999.884,2016-12-31 01:00:00,Saturday,2016,4,0,12,31,5,366,1,0,52,6.3491,0
1958.045,2016-12-31 02:00:00,Saturday,2016,4,0,12,31,5,366,2,0,52,6.9790993,0
1930.274,2016-12-31 03:00:00,Saturday,2016,4,0,12,31,5,366,3,0,52,11.7491,0
1879.892,2016-12-31 04:00:00,Saturday,2016,4,0,12,31,5,366,4,0,52,16.6091,0
1796.633,2016-12-31 05:00:00,Saturday,2016,4,0,12,31,5,366,5,0,52,19.309101,0
1704.869,2016-12-31 06:00:00,Saturday,2016,4,0,12,31,5,366,6,0,52,20.9291,1
1638.697,2016-12-31 07:00:00,Saturday,2016,4,0,12,31,5,366,7,0,52,21.469099,1
1595.883,2016-12-31 08:00:00,Saturday,2016,4,0,12,31,5,366,8,0,52,21.8291,2
1564.932,2016-12-31 09:00:00,Saturday,2016,4,0,12,31,5,366,9,0,52,21.8291,2
1558.406,2016-12-31 10:00:00,Saturday,2016,4,0,12,31,5,366,10,0,52,20.5691,2
1559.775,2016-12-31 11:00:00,Saturday,2016,4,0,12,31,5,366,11,0,52,17.9591,2
1598.417,2016-12-31 12:00:00,Saturday,2016,4,0,12,31,5,366,12,0,52,15.1691,2
1673.107,2016-12-31 13:00:00,Saturday,2016,4,0,12,31,5,366,13,0,52,13.0091,3
1700.012,2016-12-31 14:00:00,Saturday,2016,4,0,12,31,5,366,14,0,52,11.209101,3
1716.591,2016-12-31 15:00:00,Saturday,2016,4,0,12,31,5,366,15,0,52,9.7691,2
1727.617,2016-12-31 16:00:00,Saturday,2016,4,0,12,31,5,366,16,0,52,8.2390995,2
1742.062,2016-12-31 17:00:00,Saturday,2016,4,0,12,31,5,366,17,0,52,7.0690994,2
1712.191,2016-12-31 18:00:00,Saturday,2016,4,0,12,31,5,366,18,0,52,5.719101,0
1675.174,2016-12-31 19:00:00,Saturday,2016,4,0,12,31,5,366,19,0,52,4.9090996,1
1630.098,2016-12-31 20:00:00,Saturday,2016,4,0,12,31,5,366,20,0,52,4.0991,1
1605.179,2016-12-31 21:00:00,Saturday,2016,4,0,12,31,5,366,21,0,52,3.469101,1
1591.31,2016-12-31 22:00:00,Saturday,2016,4,0,12,31,5,366,22,0,52,2.7490997,1
1648.422,2016-12-31 23:00:00,Saturday,2016,4,0,12,31,5,366,23,0,52,2.3890991,1
1824.976,2017-01-01 00:00:00,Sunday,2017,1,1,1,1,6,1,0,0,52,5.323099,0
1879.248,2017-01-01 01:00:00,Sunday,2017,1,1,1,1,6,1,1,0,52,2.9831028,1
1856.295,2017-01-01 02:00:00,Sunday,2017,1,1,1,1,6,1,2,0,52,6.403101,1
1830.945,2017-01-01 03:00:00,Sunday,2017,1,1,1,1,6,1,3,0,52,14.053101,0
1805.789,2017-01-01 04:00:00,Sunday,2017,1,1,1,1,6,1,4,0,52,17.023098,0
1772.169,2017-01-01 05:00:00,Sunday,2017,1,1,1,1,6,1,5,0,52,17.833101,0
1733.235,2017-01-01 06:00:00,Sunday,2017,1,1,1,1,6,1,6,0,52,18.4631,0
1700.058,2017-01-01 07:00:00,Sunday,2017,1,1,1,1,6,1,7,0,52,18.823101,0
1684.775,2017-01-01 08:00:00,Sunday,2017,1,1,1,1,6,1,8,0,52,18.9131,0
1673.063,2017-01-01 09:00:00,Sunday,2017,1,1,1,1,6,1,9,0,52,19.2731,0
1705.444,2017-01-01 10:00:00,Sunday,2017,1,1,1,1,6,1,10,0,52,16.8431,0
1718.532,2017-01-01 11:00:00,Sunday,2017,1,1,1,1,6,1,11,0,52,13.243099,0
1717.034,2017-01-01 12:00:00,Sunday,2017,1,1,1,1,6,1,12,0,52,13.873098,0
1763.122,2017-01-01 13:00:00,Sunday,2017,1,1,1,1,6,1,13,0,52,13.7831,0
1840.628,2017-01-01 14:00:00,Sunday,2017,1,1,1,1,6,1,14,0,52,12.3431,0
1828.972,2017-01-01 15:00:00,Sunday,2017,1,1,1,1,6,1,15,0,52,12.163099,0
1820.513,2017-01-01 16:00:00,Sunday,2017,1,1,1,1,6,1,16,0,52,14.683102,0
1775.878,2017-01-01 17:00:00,Sunday,2017,1,1,1,1,6,1,17,0,52,7.7531013,0
1775.661,2017-01-01 18:00:00,Sunday,2017,1,1,1,1,6,1,18,0,52,8.2931,0
1764.895,2017-01-01 19:00:00,Sunday,2017,1,1,1,1,6,1,19,0,52,6.2230988,0
1716.447,2017-01-01 20:00:00,Sunday,2017,1,1,1,1,6,1,20,0,52,6.6730995,0
1701.46,2017-01-01 21:00:00,Sunday,2017,1,1,1,1,6,1,21,0,52,6.1330986,0
1709.236,2017-01-01 22:00:00,Sunday,2017,1,1,1,1,6,1,22,0,52,7.1230984,0
1760.662,2017-01-01 23:00:00,Sunday,2017,1,1,1,1,6,1,23,0,52,7.1230984,0
1927.4,2017-01-02 00:00:00,Monday,2017,1,0,1,2,0,2,0,0,1,5.323099,0
1971.113,2017-01-02 01:00:00,Monday,2017,1,0,1,2,0,2,1,0,1,5.323099,0
1971.058,2017-01-02 02:00:00,Monday,2017,1,0,1,2,0,2,2,0,1,7.3931007,0
1938.687,2017-01-02 03:00:00,Monday,2017,1,0,1,2,0,2,3,0,1,14.683102,0
1892.328,2017-01-02 04:00:00,Monday,2017,1,0,1,2,0,2,4,0,1,16.933102,0
1812.662,2017-01-02 05:00:00,Monday,2017,1,0,1,2,0,2,5,0,1,18.823101,0
1722.432,2017-01-02 06:00:00,Monday,2017,1,0,1,2,0,2,6,0,1,19.9931,0
1647.46,2017-01-02 07:00:00,Monday,2017,1,0,1,2,0,2,7,0,1,20.9831,0
1584.859,2017-01-02 08:00:00,Monday,2017,1,0,1,2,0,2,8,0,1,21.3431,0
1534.697,2017-01-02 09:00:00,Monday,2017,1,0,1,2,0,2,9,0,1,20.9831,0
1545.189,2017-01-02 10:00:00,Monday,2017,1,0,1,2,0,2,10,0,1,17.9231,0
1546.854,2017-01-02 11:00:00,Monday,2017,1,0,1,2,0,2,11,0,1,16.3931,0
1603.837,2017-01-02 12:00:00,Monday,2017,1,0,1,2,0,2,12,0,1,10.3631,0
1667.821,2017-01-02 13:00:00,Monday,2017,1,0,1,2,0,2,13,0,1,12.7931,0
1718.948,2017-01-02 14:00:00,Monday,2017,1,0,1,2,0,2,14,0,1,12.253101,0
1733.966,2017-01-02 15:00:00,Monday,2017,1,0,1,2,0,2,15,0,1,11.623098,0
1787.614,2017-01-02 16:00:00,Monday,2017,1,0,1,2,0,2,16,0,1,10.273098,0
1809.689,2017-01-02 17:00:00,Monday,2017,1,0,1,2,0,2,17,0,1,8.473099,0
1808.554,2017-01-02 18:00:00,Monday,2017,1,0,1,2,0,2,18,0,1,7.0331,0
1793.592,2017-01-02 19:00:00,Monday,2017,1,0,1,2,0,2,19,0,1,7.1230984,0
1773.478,2017-01-02 20:00:00,Monday,2017,1,0,1,2,0,2,20,0,1,7.0331,1
1776.255,2017-01-02 21:00:00,Monday,2017,1,0,1,2,0,2,21,0,1,4.6031,0
1760.667,2017-01-02 22:00:00,Monday,2017,1,0,1,2,0,2,22,0,1,5.0531006,0
1793.678,2017-01-02 23:00:00,Monday,2017,1,0,1,2,0,2,23,0,1,4.6031,1
1916.931,2017-01-03 00:00:00,Tuesday,2017,1,0,1,3,1,3,0,0,1,1.1831017,1
1897.687,2017-01-03 01:00:00,Tuesday,2017,1,0,1,3,1,3,1,0,1,8.653101,2
1836.561,2017-01-03 02:00:00,Tuesday,2017,1,0,1,3,1,3,2,0,1,14.683102,1
1779.928,2017-01-03 03:00:00,Tuesday,2017,1,0,1,3,1,3,3,0,1,12.8831005,1
1708.997,2017-01-03 04:00:00,Tuesday,2017,1,0,1,3,1,3,4,0,1,16.3031,1
1625.43,2017-01-03 05:00:00,Tuesday,2017,1,0,1,3,1,3,5,0,1,17.7431,0
1549.929,2017-01-03 06:00:00,Tuesday,2017,1,0,1,3,1,3,6,0,1,18.3731,0
1520.656,2017-01-03 07:00:00,Tuesday,2017,1,0,1,3,1,3,7,0,1,18.733099,0
1504.935,2017-01-03 08:00:00,Tuesday,2017,1,0,1,3,1,3,8,0,1,19.003101,0
1511.233,2017-01-03 09:00:00,Tuesday,2017,1,0,1,3,1,3,9,0,1,18.823101,0
1533.167,2017-01-03 10:00:00,Tuesday,2017,1,0,1,3,1,3,10,0,1,16.933102,0
1597.902,2017-01-03 11:00:00,Tuesday,2017,1,0,1,3,1,3,11,0,1,13.873098,0
1725.84,2017-01-03 12:00:00,Tuesday,2017,1,0,1,3,1,3,12,0,1,11.083101,0
1903.562,2017-01-03 13:00:00,Tuesday,2017,1,0,1,3,1,3,13,0,1,10.6331005,0
2058.297,2017-01-03 14:00:00,Tuesday,2017,1,0,1,3,1,3,14,0,1,10.003101,0
2107.454,2017-01-03 15:00:00,Tuesday,2017,1,0,1,3,1,3,15,0,1,8.833101,0
2160.767,2017-01-03 16:00:00,Tuesday,2017,1,0,1,3,1,3,16,0,1,9.1031,0
